metric,exp_id,reading,arm,value
revenue_per_user,0,long,treatment,5.1363554
revenue_per_user,0,long,treatment,4.473175
revenue_per_user,0,long,treatment,40.695732
revenue_per_user,0,long,treatment,1.9821074
revenue_per_user,0,long,treatment,37.224777
revenue_per_user,0,long,treatment,3.6438706
revenue_per_user,0,long,treatment,4.582918
revenue_per_user,0,long,treatment,4.686998
revenue_per_user,0,long,treatment,3.2999253
revenue_per_user,0,long,treatment,4.567726
revenue_per_user,0,long,treatment,1.7802309
revenue_per_user,0,long,treatment,4.177713
revenue_per_user,0,long,treatment,2.5437164
revenue_per_user,0,long,treatment,8.278603
revenue_per_user,0,long,treatment,15.926712
revenue_per_user,0,long,treatment,101.189095
revenue_per_user,0,long,treatment,10.495925
revenue_per_user,0,long,treatment,2.738933
revenue_per_user,0,long,treatment,2.8177228
revenue_per_user,0,long,treatment,2.2823496
revenue_per_user,0,long,treatment,2.5846524
revenue_per_user,0,long,treatment,7.8324804
revenue_per_user,0,long,treatment,6.781288
revenue_per_user,0,long,treatment,2.9879508
revenue_per_user,0,long,treatment,5.0168667
revenue_per_user,0,long,treatment,7.995425
revenue_per_user,0,long,treatment,5.5120974
revenue_per_user,0,long,treatment,4.108857
revenue_per_user,0,long,treatment,3.9380789
revenue_per_user,0,long,treatment,3.662232
revenue_per_user,0,long,treatment,4.486988
revenue_per_user,0,long,treatment,3.9223664
revenue_per_user,0,long,treatment,4.3608317
revenue_per_user,0,long,treatment,11.622938
revenue_per_user,0,long,treatment,3.0963187
revenue_per_user,0,long,treatment,7.9739566
revenue_per_user,0,long,treatment,3.7300735
revenue_per_user,0,long,treatment,6.953503
revenue_per_user,0,long,treatment,2.0071218
revenue_per_user,0,long,treatment,3.7984712
revenue_per_user,0,long,treatment,8.35624
revenue_per_user,0,long,treatment,7.634018
revenue_per_user,0,long,treatment,5.1104956
revenue_per_user,0,long,treatment,6.3530188
revenue_per_user,0,long,treatment,3.7241566
revenue_per_user,0,long,treatment,6.4986057
revenue_per_user,0,long,treatment,3.8508928
revenue_per_user,0,long,treatment,3.4257414
revenue_per_user,0,long,treatment,6.499793
revenue_per_user,0,long,treatment,6.6691422
revenue_per_user,0,long,treatment,6.581302
revenue_per_user,0,long,treatment,3.5464835
revenue_per_user,0,long,treatment,33.24486
revenue_per_user,0,long,treatment,3.8399155
revenue_per_user,0,long,treatment,5.4434595
revenue_per_user,0,long,treatment,2.9330552
revenue_per_user,0,long,treatment,5.660505
revenue_per_user,0,long,treatment,1.0234816
revenue_per_user,0,long,treatment,2.4205532
revenue_per_user,0,long,treatment,4.774422
revenue_per_user,0,long,treatment,7.0166235
revenue_per_user,0,long,treatment,5.2783356
revenue_per_user,0,long,treatment,3.2233741
revenue_per_user,0,long,treatment,1.916523
revenue_per_user,0,long,treatment,6.4717717
revenue_per_user,0,long,treatment,7.1152964
revenue_per_user,0,long,treatment,15.419349
revenue_per_user,0,long,treatment,7.418921
revenue_per_user,0,long,treatment,54.736904
revenue_per_user,0,long,treatment,7.1987987
revenue_per_user,0,long,treatment,5.8680816
revenue_per_user,0,long,treatment,33.14371
revenue_per_user,0,long,treatment,4.595888
revenue_per_user,0,long,treatment,6.722058
revenue_per_user,0,long,treatment,4.511572
revenue_per_user,0,long,treatment,7.7944403
revenue_per_user,0,long,treatment,6.9353757
revenue_per_user,0,long,treatment,4.528782
revenue_per_user,0,long,treatment,26.60618
revenue_per_user,0,long,treatment,5.840189
revenue_per_user,0,long,treatment,3.9225492
revenue_per_user,0,long,treatment,20.158964
revenue_per_user,0,long,treatment,2.1691568
revenue_per_user,0,long,treatment,4.0165634
revenue_per_user,0,long,treatment,8.099575
revenue_per_user,0,long,treatment,1.3762065
revenue_per_user,0,long,treatment,3.5578542
revenue_per_user,0,long,treatment,20.044464
revenue_per_user,0,long,treatment,52.153507
revenue_per_user,0,long,treatment,51.377296
revenue_per_user,0,long,treatment,5.016063
revenue_per_user,0,long,treatment,9.257516
revenue_per_user,0,long,treatment,11.493645
revenue_per_user,0,long,treatment,5.082397
revenue_per_user,0,long,treatment,26.025373
revenue_per_user,0,long,treatment,4.6751103
revenue_per_user,0,long,treatment,5.739613
revenue_per_user,0,long,treatment,6.4096155
revenue_per_user,0,long,treatment,2.3647738
revenue_per_user,0,long,treatment,13.567835
revenue_per_user,0,long,treatment,4.4817624
revenue_per_user,0,long,treatment,10.3249235
revenue_per_user,0,long,treatment,6.5606174
revenue_per_user,0,long,treatment,3.1158671
revenue_per_user,0,long,treatment,9.256758
revenue_per_user,0,long,treatment,46.106533
revenue_per_user,0,long,treatment,5.6268764
revenue_per_user,0,long,treatment,15.946294
revenue_per_user,0,long,treatment,1.8632221
revenue_per_user,0,long,treatment,6.397929
revenue_per_user,0,long,treatment,3.9793866
revenue_per_user,0,long,treatment,7.0536423
revenue_per_user,0,long,treatment,9.964764
revenue_per_user,0,long,treatment,4.360648
revenue_per_user,0,long,treatment,3.0720463
revenue_per_user,0,long,treatment,7.798608
revenue_per_user,0,long,treatment,2.5765977
revenue_per_user,0,long,treatment,4.1885476
revenue_per_user,0,long,treatment,6.5207534
revenue_per_user,0,long,treatment,2.6040926
revenue_per_user,0,long,treatment,69.18977
revenue_per_user,0,long,treatment,7.592781
revenue_per_user,0,long,treatment,4.4783587
revenue_per_user,0,long,treatment,1.7751281
revenue_per_user,0,long,treatment,10.132361
revenue_per_user,0,long,treatment,6.8464084
revenue_per_user,0,long,treatment,9.638956
revenue_per_user,0,long,treatment,4.284734
revenue_per_user,0,long,treatment,3.4837663
revenue_per_user,0,long,treatment,6.9595375
revenue_per_user,0,long,treatment,8.110554
revenue_per_user,0,long,treatment,5.3306713
revenue_per_user,0,long,treatment,10.427441
revenue_per_user,0,long,treatment,6.845897
revenue_per_user,0,long,treatment,15.619957
revenue_per_user,0,long,treatment,3.647256
revenue_per_user,0,long,treatment,1.8624778
revenue_per_user,0,long,treatment,6.3343396
revenue_per_user,0,long,treatment,5.189483
revenue_per_user,0,long,treatment,2.9051678
revenue_per_user,0,long,treatment,4.0320196
revenue_per_user,0,long,treatment,44.81562
revenue_per_user,0,long,treatment,1.6018164
revenue_per_user,0,long,treatment,3.316796
revenue_per_user,0,long,treatment,3.493575
revenue_per_user,0,long,treatment,13.811404
revenue_per_user,0,long,treatment,2.535797
revenue_per_user,0,long,treatment,2.9841886
revenue_per_user,0,long,treatment,7.588326
revenue_per_user,0,long,treatment,4.522272
revenue_per_user,0,long,treatment,1.712677
revenue_per_user,0,long,treatment,2.1426558
revenue_per_user,0,long,treatment,3.1747918
revenue_per_user,0,long,treatment,1.7982461
revenue_per_user,0,long,treatment,3.531121
revenue_per_user,0,long,treatment,30.345785
revenue_per_user,0,long,treatment,49.073742
revenue_per_user,0,long,treatment,5.3731055
revenue_per_user,0,long,treatment,8.854256
revenue_per_user,0,long,treatment,5.014945
revenue_per_user,0,long,treatment,4.2441797
revenue_per_user,0,long,treatment,5.674499
revenue_per_user,0,long,treatment,3.5946915
revenue_per_user,0,long,treatment,25.730053
revenue_per_user,0,long,treatment,5.6763
revenue_per_user,0,long,treatment,6.5513983
revenue_per_user,0,long,treatment,3.3103654
revenue_per_user,0,long,treatment,3.7487986
revenue_per_user,0,long,treatment,11.361331
revenue_per_user,0,long,treatment,2.3903105
revenue_per_user,0,long,treatment,3.416954
revenue_per_user,0,long,treatment,3.0459945
revenue_per_user,0,long,treatment,4.766163
revenue_per_user,0,long,treatment,4.554374
revenue_per_user,0,long,treatment,2.838442
revenue_per_user,0,long,treatment,4.3745503
revenue_per_user,0,long,treatment,5.7737446
revenue_per_user,0,long,treatment,2.9699965
revenue_per_user,0,long,treatment,9.4624605
revenue_per_user,0,long,treatment,7.100523
revenue_per_user,0,long,treatment,7.458516
revenue_per_user,0,long,treatment,2.4028897
revenue_per_user,0,long,treatment,8.64493
revenue_per_user,0,long,treatment,26.964005
revenue_per_user,0,long,treatment,4.8885956
revenue_per_user,0,long,treatment,2.947796
revenue_per_user,0,long,treatment,5.717231
revenue_per_user,0,long,treatment,9.071268
revenue_per_user,0,long,treatment,5.898237
revenue_per_user,0,long,treatment,1.6724668
revenue_per_user,0,long,treatment,5.008016
revenue_per_user,0,long,treatment,4.9879427
revenue_per_user,0,long,treatment,3.9585438
revenue_per_user,0,long,treatment,2.760888
revenue_per_user,0,long,treatment,3.535418
revenue_per_user,0,long,treatment,78.62821
revenue_per_user,0,long,treatment,10.946516
revenue_per_user,0,long,treatment,3.0550873
revenue_per_user,0,long,treatment,69.58069
revenue_per_user,0,long,treatment,7.9493165
revenue_per_user,0,long,treatment,11.553553
revenue_per_user,0,long,treatment,3.1635578
revenue_per_user,0,long,treatment,22.982327
revenue_per_user,0,long,treatment,3.1605136
revenue_per_user,0,long,treatment,3.846069
revenue_per_user,0,long,treatment,4.4441166
revenue_per_user,0,long,treatment,46.682133
revenue_per_user,0,long,treatment,52.472908
revenue_per_user,0,long,treatment,5.8697863
revenue_per_user,0,long,treatment,6.131358
revenue_per_user,0,long,treatment,10.24584
revenue_per_user,0,long,treatment,2.1124897
revenue_per_user,0,long,treatment,4.363345
revenue_per_user,0,long,treatment,5.4793253
revenue_per_user,0,long,treatment,3.376689
revenue_per_user,0,long,treatment,4.0937786
revenue_per_user,0,long,treatment,5.0620356
revenue_per_user,0,long,treatment,2.837035
revenue_per_user,0,long,treatment,6.070253
revenue_per_user,0,long,treatment,4.6222434
revenue_per_user,0,long,treatment,9.554279
revenue_per_user,0,long,treatment,3.9215665
revenue_per_user,0,long,treatment,4.431141
revenue_per_user,0,long,treatment,4.289886
revenue_per_user,0,long,treatment,2.8268332
revenue_per_user,0,long,treatment,5.1506667
revenue_per_user,0,long,treatment,2.60573
revenue_per_user,0,long,treatment,4.7550917
revenue_per_user,0,long,treatment,3.7543519
revenue_per_user,0,long,treatment,2.0348964
revenue_per_user,0,long,treatment,2.677166
revenue_per_user,0,long,treatment,5.4359956
revenue_per_user,0,long,treatment,3.217363
revenue_per_user,0,long,treatment,3.5438697
revenue_per_user,0,long,treatment,7.637852
revenue_per_user,0,long,treatment,7.0631256
revenue_per_user,0,long,treatment,2.9075177
revenue_per_user,0,long,treatment,11.279971
revenue_per_user,0,long,treatment,13.413112
revenue_per_user,0,long,treatment,5.478898
revenue_per_user,0,long,treatment,4.437858
revenue_per_user,0,long,treatment,8.552698
revenue_per_user,0,long,treatment,3.8372371
revenue_per_user,0,long,treatment,7.805833
revenue_per_user,0,long,treatment,4.686223
revenue_per_user,0,long,treatment,5.294614
revenue_per_user,0,long,treatment,2.8430686
revenue_per_user,0,long,treatment,6.985243
revenue_per_user,0,long,treatment,29.622658
revenue_per_user,0,long,treatment,49.207413
revenue_per_user,0,long,treatment,2.999484
revenue_per_user,0,long,treatment,3.941707
revenue_per_user,0,long,treatment,4.4561186
revenue_per_user,0,long,treatment,9.781509
revenue_per_user,0,long,treatment,4.702404
revenue_per_user,0,long,treatment,4.8946114
revenue_per_user,0,long,treatment,72.145874
revenue_per_user,0,long,treatment,6.135388
revenue_per_user,0,long,treatment,7.5765557
revenue_per_user,0,long,treatment,6.3681836
revenue_per_user,0,long,treatment,7.1069293
revenue_per_user,0,long,treatment,82.83144
revenue_per_user,0,long,treatment,36.33311
revenue_per_user,0,long,treatment,6.3045607
revenue_per_user,0,long,treatment,2.5791376
revenue_per_user,0,long,treatment,3.8105674
revenue_per_user,0,long,treatment,2.9596598
revenue_per_user,0,long,treatment,4.206347
revenue_per_user,0,long,treatment,4.177522
revenue_per_user,0,long,treatment,3.8698165
revenue_per_user,0,long,treatment,2.98444
revenue_per_user,0,long,treatment,3.7016902
revenue_per_user,0,long,treatment,4.3852606
revenue_per_user,0,long,treatment,5.897975
revenue_per_user,0,long,treatment,5.9217076
revenue_per_user,0,long,treatment,3.4018028
revenue_per_user,0,long,treatment,12.5809355
revenue_per_user,0,long,treatment,3.719792
revenue_per_user,0,long,treatment,2.2852206
revenue_per_user,0,long,treatment,3.8308754
revenue_per_user,0,long,treatment,1.6962504
revenue_per_user,0,long,treatment,2.5143714
revenue_per_user,0,long,treatment,6.339387
revenue_per_user,0,long,treatment,63.239532
revenue_per_user,0,long,treatment,10.084846
revenue_per_user,0,long,treatment,5.133679
revenue_per_user,0,long,treatment,6.714364
revenue_per_user,0,long,treatment,2.3105266
revenue_per_user,0,long,treatment,4.3112316
revenue_per_user,0,long,treatment,1.6043605
revenue_per_user,0,long,treatment,67.2688
revenue_per_user,0,long,treatment,3.6749375
revenue_per_user,0,long,treatment,2.667839
revenue_per_user,0,long,treatment,5.239978
revenue_per_user,0,long,treatment,10.437335
revenue_per_user,0,long,treatment,2.6985404
revenue_per_user,0,long,treatment,6.7894917
revenue_per_user,0,long,treatment,1.9187608
revenue_per_user,0,long,treatment,7.5344973
revenue_per_user,0,long,treatment,53.80661
revenue_per_user,0,long,treatment,5.872899
revenue_per_user,0,long,treatment,6.083402
revenue_per_user,0,long,treatment,30.162872
revenue_per_user,0,long,treatment,4.407066
revenue_per_user,0,long,treatment,2.280243
revenue_per_user,0,long,treatment,34.590958
revenue_per_user,0,long,treatment,13.898404
revenue_per_user,0,long,treatment,35.136433
revenue_per_user,0,long,treatment,4.618265
revenue_per_user,0,long,treatment,4.620197
revenue_per_user,0,long,treatment,7.9054847
revenue_per_user,0,long,treatment,2.841923
revenue_per_user,0,long,treatment,4.3779817
revenue_per_user,0,long,treatment,8.121083
revenue_per_user,0,long,treatment,6.9129634
revenue_per_user,0,long,treatment,3.6774764
revenue_per_user,0,long,treatment,50.34376
revenue_per_user,0,long,treatment,4.786555
revenue_per_user,0,long,treatment,5.040593
revenue_per_user,0,long,treatment,6.3500934
revenue_per_user,0,long,treatment,4.2243495
revenue_per_user,0,long,treatment,6.0186663
revenue_per_user,0,long,treatment,8.086339
revenue_per_user,0,long,treatment,4.1643186
revenue_per_user,0,long,treatment,5.8445787
revenue_per_user,0,long,treatment,2.367422
revenue_per_user,0,long,treatment,25.225174
revenue_per_user,0,long,treatment,7.7394056
revenue_per_user,0,long,treatment,7.2061167
revenue_per_user,0,long,treatment,2.2464497
revenue_per_user,0,long,treatment,7.1032114
revenue_per_user,0,long,treatment,4.952174
revenue_per_user,0,long,treatment,10.095025
revenue_per_user,0,long,treatment,3.2095363
revenue_per_user,0,long,treatment,3.8057656
revenue_per_user,0,long,treatment,2.5577571
revenue_per_user,0,long,treatment,5.374004
revenue_per_user,0,long,treatment,8.724407
revenue_per_user,0,long,treatment,9.041455
revenue_per_user,0,long,treatment,4.2935257
revenue_per_user,0,long,treatment,8.764832
revenue_per_user,0,long,treatment,3.1823888
revenue_per_user,0,long,treatment,5.59477
revenue_per_user,0,long,treatment,3.564383
revenue_per_user,0,long,treatment,9.818013
revenue_per_user,0,long,treatment,4.9287133
revenue_per_user,0,long,treatment,3.714941
revenue_per_user,0,long,treatment,1.6916358
revenue_per_user,0,long,treatment,10.675511
revenue_per_user,0,long,treatment,35.43368
revenue_per_user,0,long,treatment,34.51417
revenue_per_user,0,long,treatment,1.3096737
revenue_per_user,0,long,treatment,10.480242
revenue_per_user,0,long,treatment,3.8901722
revenue_per_user,0,long,treatment,2.3198285
revenue_per_user,0,long,treatment,10.0477
revenue_per_user,0,long,treatment,7.370206
revenue_per_user,0,long,treatment,9.697032
revenue_per_user,0,long,treatment,4.799012
revenue_per_user,0,long,treatment,5.101968
revenue_per_user,0,long,treatment,6.344845
revenue_per_user,0,long,treatment,6.237984
revenue_per_user,0,long,treatment,10.069489
revenue_per_user,0,long,treatment,50.88919
revenue_per_user,0,long,treatment,6.9739714
revenue_per_user,0,long,treatment,3.0158963
revenue_per_user,0,long,treatment,8.82321
revenue_per_user,0,long,treatment,5.161273
revenue_per_user,0,long,treatment,8.02969
revenue_per_user,0,long,treatment,7.8479342
revenue_per_user,0,long,treatment,2.087005
revenue_per_user,0,long,treatment,6.520154
revenue_per_user,0,long,treatment,9.364448
revenue_per_user,0,long,treatment,9.180631
revenue_per_user,0,long,treatment,2.457683
revenue_per_user,0,long,treatment,5.280002
revenue_per_user,0,long,treatment,8.13441
revenue_per_user,0,long,treatment,4.390419
revenue_per_user,0,long,treatment,5.405613
revenue_per_user,0,long,treatment,6.1313934
revenue_per_user,0,long,treatment,7.589822
revenue_per_user,0,long,treatment,3.4382927
revenue_per_user,0,long,treatment,5.072215
